age,priors_count.1,juv_fel_count,juv_misd_count,c_charge_degree,offense_type,is_recid,id
57.0,0,0,0,M,drug crime,0,6379
40.0,9.0,0,0,F,public order crime,1,4304
89.0,18.0,0,0,F,public order crime,1,4304
87.0,1,0,0,F,public order crime,1,4304
75.0,14,0,0,F,weapons-related crime,0,6947
61.0,27.0,0,0,F,weapons-related crime,0,6947
56.0,2.0,0,0,F,weapons-related crime,0,6947
71.0,11.0,0,0,M,drug crime,0,5661
55.0,3.0,0,0,M,drug crime,0,5661
74.0,33.0,0,0,M,drug crime,0,5661
61.0,29.0,0,0,M,public order crime,1,3628
88.0,1,0,0,F,public order crime,1,3628
31.0,16.0,0,0,M,public order crime,1,3628
27.0,4.0,0,0,F,arrested but not charged,1,570
29.0,15.0,0,0,F,arrested but not charged,1,570
86.0,19.0,0,0,F,arrested but not charged,1,570
33.0,30.0,0,0,F,property crime,1,4061
92.0,36.0,0,0,F,property crime,1,4061
85.0,2.0,0,0,F,property crime,1,4061
74.0,4,0,0,F,arrested but not charged,0,368
77.0,7.0,0,0,F,arrested but not charged,0,368
41.0,4,0,0,F,arrested but not charged,0,368
77.0,11,0,0,M,property crime,0,4520
71.0,11,0,0,F,property crime,0,4520
95.0,27.0,0,0,F,property crime,0,4520
82.0,32.0,0,0,F,arrested but not charged,1,1036
31.0,27.0,0,0,F,arrested but not charged,1,1036
28.0,25.0,0,0,F,arrested but not charged,1,1036
19.0,0,0,0,F,violent crime,1,5189
96.0,28.0,0,0,F,violent crime,1,5189
24,3.0,0,0,F,violent crime,1,5189
23,1.0,0,0,F,public order crime,0,4095
72.0,29.0,0,0,F,public order crime,0,4095
27.0,1.0,0,0,F,public order crime,0,4095
38,33.0,0,0,F,fraud and financial crime,1,3171
90.0,38.0,0,0,F,fraud and financial crime,1,3171
43.0,29.0,0,0,F,fraud and financial crime,1,3171
68.0,3,0,0,M,violent crime,0,2735
56.0,2.0,0,0,F,violent crime,0,2735
59.0,3,0,0,F,violent crime,0,2735
33.0,34.0,0,0,M,arrested but not charged,1,1352
24,18.0,0,0,F,arrested but not charged,1,1352
88.0,6.0,0,0,M,arrested but not charged,1,1352
30.0,24.0,0,0,F,public order crime,1,3818
69,28.0,0,0,F,public order crime,1,3818
69,17.0,0,0,F,public order crime,1,3818
55.0,2,0,0,F,obstruction of justice,0,4015
67.0,18.0,0,0,F,obstruction of justice,0,4015
53.0,2,0,0,F,obstruction of justice,0,4015
61.0,2,0,0,M,drug crime,0,5915
75.0,2,0,0,F,drug crime,0,5915
66.0,2,0,0,M,drug crime,0,5915
36.0,0,0,0,F,property crime,0,3076
45.0,0,0,0,M,property crime,0,3076
76.0,4.0,0,0,F,property crime,0,3076
27.0,1,0,0,F,property crime,0,2962
45.0,0.0,0,0,F,property crime,0,2962
56.0,1,0,0,F,property crime,0,2962
33.0,30.0,0,0,F,drug crime,1,5590
46.0,5.0,0,0,F,drug crime,1,5590
47.0,35.0,0,0,F,drug crime,1,5590
28,26.0,0,0,M,drug crime,1,5879
87.0,1,0,0,M,drug crime,1,5879
84.0,19.0,0,0,F,drug crime,1,5879
19.0,0,0,0,M,violent crime,1,2079
29,19.0,0,0,F,violent crime,1,2079
29,3.0,0,0,M,violent crime,1,2079
19.0,0,0,0,M,public order crime,1,3415
23,37.0,0,0,F,public order crime,1,3415
23,3.0,0,0,M,public order crime,1,3415
36.0,22.0,0,0,F,property crime,1,4441
48.0,13.0,0,0,F,property crime,1,4441
62.0,18.0,0,0,F,property crime,1,4441
79.0,1,0,0,F,public order crime,1,3629
30,2.0,0,0,F,public order crime,1,3629
30,35.0,0,0,M,public order crime,1,3629
53.0,0,0,0,M,violent crime,0,2288
71.0,34.0,0,0,M,violent crime,0,2288
76.0,11.0,0,0,M,violent crime,0,2288
31.0,16.0,0,0,M,violent crime,1,2203
25,8.0,0,0,F,violent crime,1,2203
44.0,21.0,0,0,M,violent crime,1,2203
54.0,32.0,0,0,M,public order crime,1,3637
23.0,16.0,0,0,M,public order crime,1,3637
68.0,18.0,0,0,M,public order crime,1,3637
81.0,36.0,0,0,F,property crime,1,3222
46.0,18.0,0,0,F,property crime,1,3222
49.0,31.0,0,0,F,property crime,1,3222
95.0,27.0,0,0,F,public order crime,0,4362
71.0,34.0,0,0,F,public order crime,0,4362
40.0,5.0,0,0,F,public order crime,0,4362
82.0,32.0,0,0,F,arrested but not charged,1,661
31.0,27.0,0,0,F,arrested but not charged,1,661
83.0,20.0,0,0,F,arrested but not charged,1,661
77.0,7.0,0,0,F,drug crime,0,5400
69.0,5,0,0,M,drug crime,0,5400
74.0,33.0,0,0,F,drug crime,0,5400
81.0,0.0,1,0,F,arrested but not charged,0,839
61.0,10.0,1,0,F,arrested but not charged,0,839
66.0,9,1,0,M,arrested but not charged,0,839
64.0,19.0,0,0,F,arrested but not charged,1,961
42,15.0,0,0,M,arrested but not charged,1,961
33.0,32.0,0,0,F,arrested but not charged,1,961
54.0,32.0,0,0,M,violent crime,1,1774
34.0,36.0,0,0,M,violent crime,1,1774
37.0,11.0,0,0,M,violent crime,1,1774
72.0,28.0,0,0,F,drug crime,0,6253
69.0,4,0,0,M,drug crime,0,6253
55.0,3.0,0,0,F,drug crime,0,6253
74.0,33.0,0,0,F,drug crime,0,5939
75.0,7,0,0,F,drug crime,0,5939
58.0,4.0,0,0,F,drug crime,0,5939
42.0,0.0,0,0,F,property crime,0,3042
71.0,34.0,0,0,F,property crime,0,3042
67.0,5,0,0,M,property crime,0,3042
60,0.0,0,0,F,drug crime,0,6125
64.0,1.0,0,0,F,drug crime,0,6125
60,1.0,0,0,M,drug crime,0,6125
36.0,22.0,0,0,F,arrested but not charged,1,802
34,32.0,0,0,M,arrested but not charged,1,802
46.0,18.0,0,0,F,arrested but not charged,1,802
54.0,32.0,0,0,M,violent crime,1,1643
23.0,16.0,0,0,M,violent crime,1,1643
41,28.0,0,0,F,violent crime,1,1643
65,10.0,0,0,F,property crime,1,4882
90.0,38.0,0,0,F,property crime,1,4882
65,38.0,0,0,F,property crime,1,4882
59,15.0,0,0,F,public order crime,1,3612
60.0,19.0,0,0,M,public order crime,1,3612
29.0,35.0,0,0,M,public order crime,1,3612
77.0,7,0,0,M,property crime,0,4445
71.0,7,0,0,F,property crime,0,4445
42.0,0.0,0,0,F,property crime,0,4445
59.0,2,0,0,M,weapons-related crime,0,5797
63.0,2,0,0,M,weapons-related crime,0,5797
61.0,2,0,0,F,weapons-related crime,0,5797
55.0,6,0,0,F,arrested but not charged,0,1070
77.0,7.0,0,0,F,arrested but not charged,0,1070
37.0,6,0,0,F,arrested but not charged,0,1070
34.0,36.0,0,0,M,violent crime,1,1752
90.0,38.0,0,0,M,violent crime,1,1752
23,3.0,0,0,M,violent crime,1,1752
42.0,0.0,0,0,F,property crime,0,2945
75.0,38.0,0,0,F,property crime,0,2945
69.0,4,0,0,F,property crime,0,2945
57.0,38.0,0,0,F,obstruction of justice,0,6867
59.0,25.0,0,0,F,obstruction of justice,0,6867
72.0,26.0,0,0,F,obstruction of justice,0,6867
71.0,11.0,0,0,F,property crime,0,4531
55.0,3.0,0,0,F,property crime,0,4531
42.0,0.0,0,0,F,property crime,0,4531
74.0,33.0,0,0,F,drug crime,0,6038
75.0,8,0,0,F,drug crime,0,6038
58.0,4.0,0,0,F,drug crime,0,6038
56,33.0,0,0,F,drug crime,1,6063
55.0,6.0,0,0,F,drug crime,1,6063
57.0,33.0,0,0,F,drug crime,1,6063
66.0,3.0,0,0,F,violent crime,0,154
73.0,7,0,0,F,violent crime,0,154
75.0,12.0,0,0,F,violent crime,0,154
72.0,15,0,0,M,violent crime,0,326
55.0,3.0,0,0,F,violent crime,0,326
74.0,33.0,0,0,F,violent crime,0,326
92.0,36.0,0,0,M,public order crime,1,5255
62.0,37.0,0,0,M,public order crime,1,5255
51,28.0,0,0,F,public order crime,1,5255
61.0,27.0,1,0,F,violent crime,0,163
72.0,5,1,0,M,violent crime,0,163
44.0,5,1,0,M,violent crime,0,163
31,32.0,0,0,M,violent crime,1,4172
90.0,38.0,0,0,F,violent crime,1,4172
61.0,34.0,0,0,F,violent crime,1,4172
46.0,0,0,0,F,fraud and financial crime,0,4517
34.0,0,0,0,M,fraud and financial crime,0,4517
84.0,0,0,0,M,fraud and financial crime,0,4517
29.0,15.0,0,0,M,drug crime,1,5723
96.0,11.0,0,0,M,drug crime,1,5723
91.0,30.0,0,0,M,drug crime,1,5723
55.0,3,0,0,M,violent crime,0,2658
71.0,3,0,0,F,violent crime,0,2658
37.0,3,0,0,M,violent crime,0,2658
36.0,22.0,0,0,F,arrested but not charged,1,923
84.0,3,0,0,M,arrested but not charged,1,923
54,25.0,0,0,F,arrested but not charged,1,923
53.0,4,0,0,M,violent crime,0,4271
56.0,2.0,0,0,F,violent crime,0,4271
59.0,4,0,0,F,violent crime,0,4271
64.0,1.0,0,0,M,obstruction of justice,0,6685
64.0,19.0,0,0,M,obstruction of justice,0,6685
55.0,19.0,0,0,M,obstruction of justice,0,6685
23,5.0,0,0,F,obstruction of justice,1,6634
23,19.0,0,0,M,obstruction of justice,1,6634
18.0,0,0,0,M,obstruction of justice,1,6634
44.0,3,0,0,M,property crime,0,3053
62.0,3,0,0,F,property crime,0,3053
74.0,33.0,0,0,F,property crime,0,3053
76.0,11.0,0,3,F,drug crime,0,5597
55.0,3.0,0,3,F,drug crime,0,5597
58.0,4.0,0,3,F,drug crime,0,5597
64.0,34.0,0,0,F,violent crime,1,161
67.0,15.0,0,0,F,violent crime,1,161
23,3.0,0,0,F,violent crime,1,161
35.0,19.0,0,0,M,property crime,1,5162
20.0,10.0,0,0,M,property crime,1,5162
91.0,30.0,0,0,M,property crime,1,5162
22.0,3,0,0,M,arrested but not charged,1,527
89.0,18.0,0,0,F,arrested but not charged,1,527
52,23.0,0,0,M,arrested but not charged,1,527
75.0,38.0,0,0,F,drug crime,0,6337
72.0,7,0,0,F,drug crime,0,6337
73.0,7,0,0,F,drug crime,0,6337
26,26.0,0,0,M,drug crime,1,3372
40.0,23.0,0,0,F,drug crime,1,3372
26,2.0,0,0,M,drug crime,1,3372
71.0,7,0,0,M,violent crime,0,1833
74.0,7,0,0,F,violent crime,0,1833
75.0,7,0,0,M,violent crime,0,1833
36.0,18.0,0,0,F,arrested but not charged,1,708
45.0,29.0,0,0,F,arrested but not charged,1,708
83.0,20.0,0,0,F,arrested but not charged,1,708
81.0,36.0,0,0,F,drug crime,1,6031
81.0,6.0,0,0,F,drug crime,1,6031
29.0,35.0,0,0,F,drug crime,1,6031
95.0,27.0,0,0,M,violent crime,0,2726
27.0,1.0,0,0,M,violent crime,0,2726
70.0,8,0,0,M,violent crime,0,2726
64.0,6,0,0,F,drug crime,0,6472
68.0,2.0,0,0,F,drug crime,0,6472
76.0,11.0,0,0,F,drug crime,0,6472
55.0,19.0,0,0,M,violent crime,1,2556
28.0,10.0,0,0,M,violent crime,1,2556
24,3.0,0,0,M,violent crime,1,2556
45.0,2,0,0,F,property crime,0,2949
66.0,3.0,0,0,F,property crime,0,2949
90.0,0.0,0,0,F,property crime,0,2949
69.0,31.0,0,0,F,drug crime,1,6309
19.0,23.0,0,0,F,drug crime,1,6309
21.0,5.0,0,0,F,drug crime,1,6309
54.0,4,0,0,M,fraud and financial crime,0,5557
72.0,29.0,0,0,F,fraud and financial crime,0,5557
48.0,4,0,0,F,fraud and financial crime,0,5557
42.0,0.0,0,0,F,obstruction of justice,0,4492
45.0,0.0,0,0,F,obstruction of justice,0,4492
60.0,16,0,0,F,obstruction of justice,0,4492
59.0,3,0,0,M,drug crime,0,5623
74.0,33.0,0,0,F,drug crime,0,5623
53.0,3,0,0,F,drug crime,0,5623
26,26.0,0,0,M,drug crime,1,5533
40.0,23.0,0,0,F,drug crime,1,5533
26,2.0,0,0,M,drug crime,1,5533
88.0,6.0,0,0,F,public order crime,1,3658
28.0,8.0,0,0,F,public order crime,1,3658
52.0,31.0,0,0,F,public order crime,1,3658
59.0,2,0,0,M,weapons-related crime,0,3102
63.0,2,0,0,M,weapons-related crime,0,3102
61.0,2,0,0,F,weapons-related crime,0,3102
55.0,3,0,0,M,public order crime,0,5216
71.0,3,0,0,F,public order crime,0,5216
37.0,3,0,0,M,public order crime,0,5216
39.0,21.0,0,0,F,violent crime,1,5179
54.0,15.0,0,0,F,violent crime,1,5179
26.0,6.0,0,0,F,violent crime,1,5179
77.0,34.0,2,1,M,violent crime,0,2429
42.0,0.0,2,1,M,violent crime,0,2429
60.0,3,2,1,M,violent crime,0,2429
66.0,3.0,0,0,F,drug crime,0,6349
56,5.0,0,0,F,drug crime,0,6349
71.0,22,0,0,F,drug crime,0,6349
55.0,2,0,0,M,violent crime,0,2336
35.0,2,0,0,F,violent crime,0,2336
41.0,2,0,0,M,violent crime,0,2336
55.0,2,0,0,F,public order crime,0,4096
43.0,5.0,0,0,F,public order crime,0,4096
41.0,2,0,0,F,public order crime,0,4096
26.0,36.0,0,0,F,public order crime,1,5124
95.0,25.0,0,0,F,public order crime,1,5124
78.0,9.0,0,0,F,public order crime,1,5124
68.0,9.0,0,0,F,property crime,1,2979
46.0,18.0,0,0,F,property crime,1,2979
37.0,11.0,0,0,F,property crime,1,2979
48.0,13.0,0,0,F,fraud and financial crime,1,4507
54.0,32.0,0,0,F,fraud and financial crime,1,4507
37,13.0,0,0,M,fraud and financial crime,1,4507
39.0,2,0,0,M,drug crime,0,6010
44.0,2,0,0,M,drug crime,0,6010
39.0,2,0,0,F,drug crime,0,6010
71.0,8,0,0,M,violent crime,0,2426
67.0,5.0,0,0,M,violent crime,0,2426
72.0,27.0,0,0,M,violent crime,0,2426
56,10.0,0,0,M,public order crime,1,3636
81.0,36.0,0,0,M,public order crime,1,3636
39.0,19.0,0,0,M,public order crime,1,3636
81.0,36.0,0,0,M,violent crime,1,2248
62.0,37.0,0,0,M,violent crime,1,2248
88.0,1,0,0,F,violent crime,1,2248
81.0,6.0,0,0,F,public order crime,1,3793
43,27.0,0,0,M,public order crime,1,3793
37.0,11.0,0,0,F,public order crime,1,3793
29,18.0,0,0,M,public order crime,1,3941
29,19.0,0,0,F,public order crime,1,3941
29,3.0,0,0,M,public order crime,1,3941
28,26.0,0,0,M,drug crime,1,6421
87.0,1,0,0,M,drug crime,1,6421
84.0,19.0,0,0,F,drug crime,1,6421
71.0,34.0,0,2,F,property crime,0,4606
76.0,3.0,0,2,F,property crime,0,4606
76.0,4.0,0,2,F,property crime,0,4606
19.0,0,0,0,M,public order crime,1,3437
55.0,19.0,0,0,M,public order crime,1,3437
28,3.0,0,0,M,public order crime,1,3437
61.0,29.0,0,0,F,weapons-related crime,1,5768
54.0,15.0,0,0,F,weapons-related crime,1,5768
50,22.0,0,0,M,weapons-related crime,1,5768
88.0,6.0,0,0,F,fraud and financial crime,1,6759
85.0,2.0,0,0,F,fraud and financial crime,1,6759
46.0,18.0,0,0,F,fraud and financial crime,1,6759
55.0,2,0,0,M,violent crime,0,1696
35.0,2,0,0,F,violent crime,0,1696
41.0,2,0,0,M,violent crime,0,1696
35,0.0,0,0,F,violent crime,0,5193
72.0,29.0,0,0,F,violent crime,0,5193
59.0,5,0,0,F,violent crime,0,5193
26.0,6.0,0,0,F,drug crime,1,5848
32.0,33.0,0,0,F,drug crime,1,5848
87.0,23.0,0,0,F,drug crime,1,5848
26,26.0,0,0,M,drug crime,1,5347
40.0,23.0,0,0,F,drug crime,1,5347
26,2.0,0,0,M,drug crime,1,5347
96.0,28.0,0,0,M,obstruction of justice,1,7115
54.0,32.0,0,0,M,obstruction of justice,1,7115
80.0,14.0,0,0,M,obstruction of justice,1,7115
27.0,1,0,0,F,property crime,0,4982
45.0,0.0,0,0,F,property crime,0,4982
56.0,1,0,0,F,property crime,0,4982
31.0,16.0,0,0,F,arrested but not charged,1,388
18.0,8.0,0,0,F,arrested but not charged,1,388
96.0,1,0,0,F,arrested but not charged,1,388
81.0,6.0,0,0,F,violent crime,1,278
41,16.0,0,0,M,violent crime,1,278
69.0,32.0,0,0,F,violent crime,1,278
61.0,2,1,0,M,property crime,0,3248
66.0,3.0,1,0,M,property crime,0,3248
36,1.0,1,0,F,property crime,0,3248
54.0,15.0,0,0,F,property crime,1,4915
19.0,17.0,0,0,F,property crime,1,4915
29,3.0,0,0,F,property crime,1,4915
55.0,3,0,0,M,public order crime,0,3398
71.0,3,0,0,F,public order crime,0,3398
37.0,3,0,0,M,public order crime,0,3398
61.0,29.0,0,0,M,public order crime,1,3533
88.0,1,0,0,F,public order crime,1,3533
31.0,16.0,0,0,M,public order crime,1,3533
33.0,2,0,0,M,public order crime,0,3525
40.0,2,0,0,M,public order crime,0,3525
53.0,3.0,0,0,M,public order crime,0,3525
33.0,30.0,0,0,F,arrested but not charged,1,524
59.0,25.0,0,0,F,arrested but not charged,1,524
86.0,38.0,0,0,F,arrested but not charged,1,524
36.0,2.0,0,0,M,violent crime,0,2538
71.0,15,0,0,F,violent crime,0,2538
70.0,15,0,0,M,violent crime,0,2538
38,19.0,0,0,M,obstruction of justice,1,6612
23.0,16.0,0,0,F,obstruction of justice,1,6612
29.0,15.0,0,0,F,obstruction of justice,1,6612
61,0.0,0,0,F,violent crime,0,4276
74.0,33.0,0,0,F,violent crime,0,4276
72.0,27.0,0,0,F,violent crime,0,4276
37.0,37.0,0,0,M,violent crime,1,2545
82.0,5.0,0,0,M,violent crime,1,2545
36,29.0,0,0,M,violent crime,1,2545
32,18.0,0,0,M,public order crime,1,5258
32,19.0,0,0,F,public order crime,1,5258
32,3.0,0,0,M,public order crime,1,5258
53.0,0,0,0,M,violent crime,0,2154
71.0,34.0,0,0,M,violent crime,0,2154
76.0,11.0,0,0,M,violent crime,0,2154
53,24.0,0,0,M,violent crime,1,1905
69.0,29.0,0,0,M,violent crime,1,1905
53,38.0,0,0,M,violent crime,1,1905
27.0,1,0,1,F,property crime,0,2852
45.0,0.0,0,1,F,property crime,0,2852
51.0,1,0,1,F,property crime,0,2852
38,5.0,0,0,F,violent crime,0,2766
76.0,1.0,0,0,F,violent crime,0,2766
72.0,27.0,0,0,F,violent crime,0,2766
24,26.0,0,0,M,drug crime,1,5930
87.0,1,0,0,M,drug crime,1,5930
24,2.0,0,0,M,drug crime,1,5930
61.0,3.0,0,1,F,fraud and financial crime,0,4098
53.0,3.0,0,1,F,fraud and financial crime,0,4098
76.0,4.0,0,1,F,fraud and financial crime,0,4098
26,37.0,0,0,F,violent crime,1,4035
26,29.0,0,0,F,violent crime,1,4035
26,3.0,0,0,M,violent crime,1,4035
75.0,2.0,0,0,F,drug crime,0,5516
53.0,3.0,0,0,F,drug crime,0,5516
55.0,3.0,0,0,F,drug crime,0,5516
19.0,0,0,0,M,violent crime,1,2053
30,37.0,0,0,F,violent crime,1,2053
30,3.0,0,0,M,violent crime,1,2053
27.0,1,0,0,F,property crime,0,4586
45.0,0.0,0,0,F,property crime,0,4586
56.0,1,0,0,F,property crime,0,4586
35,0.0,0,0,F,public order crime,0,3833
76.0,11.0,0,0,F,public order crime,0,3833
79.0,27.0,0,0,F,public order crime,0,3833
53.0,0,0,0,M,violent crime,0,2229
71.0,34.0,0,0,M,violent crime,0,2229
76.0,11.0,0,0,M,violent crime,0,2229
56,10.0,0,0,M,public order crime,1,3644
81.0,36.0,0,0,M,public order crime,1,3644
39.0,19.0,0,0,M,public order crime,1,3644
41,5.0,0,0,F,violent crime,0,4185
76.0,1.0,0,0,F,violent crime,0,4185
72.0,27.0,0,0,F,violent crime,0,4185
47.0,2,1,0,F,fraud and financial crime,0,7045
60.0,2,1,0,F,fraud and financial crime,0,7045
65.0,2,1,0,M,fraud and financial crime,0,7045
44.0,5,0,0,F,arrested but not charged,0,1432
48.0,5,0,0,F,arrested but not charged,0,1432
61.0,5,0,0,M,arrested but not charged,0,1432
31.0,16.0,0,0,M,violent crime,1,1806
27,8.0,0,0,F,violent crime,1,1806
39.0,22.0,0,0,M,violent crime,1,1806
55.0,2,0,0,F,public order crime,0,6959
43.0,5.0,0,0,F,public order crime,0,6959
41.0,2,0,0,F,public order crime,0,6959
54.0,15.0,0,0,F,drug crime,1,6005
19.0,17.0,0,0,F,drug crime,1,6005
46,4.0,0,0,F,drug crime,1,6005
44.0,3,0,0,M,property crime,0,4820
62.0,3,0,0,F,property crime,0,4820
74.0,33.0,0,0,F,property crime,0,4820
31.0,16.0,0,0,M,public order crime,1,3468
39.0,22.0,0,0,M,public order crime,1,3468
19.0,2,0,0,F,public order crime,1,3468
27.0,1,0,0,F,drug crime,0,5653
32.0,1,0,0,M,drug crime,0,5653
56.0,1,0,0,F,drug crime,0,5653
81.0,6.0,0,0,F,violent crime,1,339
90.0,38.0,0,0,F,violent crime,1,339
69.0,32.0,0,0,F,violent crime,1,339
35,24.0,0,0,M,violent crime,1,1931
54.0,15.0,0,0,M,violent crime,1,1931
35,38.0,0,0,M,violent crime,1,1931
43,5.0,0,0,M,property crime,1,4921
43,16.0,0,0,M,property crime,1,4921
43,4.0,0,0,F,property crime,1,4921
81.0,36.0,0,0,M,violent crime,1,2544
23.0,16.0,0,0,M,violent crime,1,2544
88.0,1,0,0,F,violent crime,1,2544
71.0,8,0,0,F,public order crime,0,3778
76.0,11.0,0,0,F,public order crime,0,3778
72.0,27.0,0,0,F,public order crime,0,3778
57.0,33.0,0,0,M,obstruction of justice,0,6664
69.0,5,0,0,F,obstruction of justice,0,6664
73.0,5,0,0,F,obstruction of justice,0,6664
26.0,6.0,0,0,F,arrested but not charged,1,733
40.0,23.0,0,0,F,arrested but not charged,1,733
27,27.0,0,0,M,arrested but not charged,1,733
31.0,16.0,0,0,F,arrested but not charged,1,485
18.0,8.0,0,0,F,arrested but not charged,1,485
96.0,1,0,0,F,arrested but not charged,1,485
59,15.0,0,0,F,public order crime,1,3929
60.0,19.0,0,0,M,public order crime,1,3929
29.0,35.0,0,0,M,public order crime,1,3929
54.0,1,0,0,M,violent crime,0,5178
37.0,1,0,0,F,violent crime,0,5178
74.0,33.0,0,0,F,violent crime,0,5178
24,26.0,0,0,M,property crime,1,4885
87.0,1,0,0,M,property crime,1,4885
59.0,33.0,0,0,F,property crime,1,4885
81.0,0.0,1,1,F,violent crime,0,128
76.0,11.0,1,1,F,violent crime,0,128
74.0,33.0,1,1,F,violent crime,0,128
55.0,2,0,0,M,violent crime,0,4028
35.0,2,0,0,F,violent crime,0,4028
41.0,2,0,0,M,violent crime,0,4028
56,1.0,0,0,F,drug crime,0,6304
36.0,2.0,0,0,F,drug crime,0,6304
56,0.0,0,0,F,drug crime,0,6304
23.0,37.0,0,0,M,public order crime,1,3946
94.0,4.0,0,0,M,public order crime,1,3946
88.0,1,0,0,F,public order crime,1,3946
43.0,5.0,0,0,F,arrested but not charged,0,457
59.0,10.0,0,0,F,arrested but not charged,0,457
46,1.0,0,0,M,arrested but not charged,0,457
29,18.0,0,0,M,public order crime,1,3416
29,19.0,0,0,F,public order crime,1,3416
29,3.0,0,0,M,public order crime,1,3416
70.0,6,2,0,F,public order crime,0,3472
64.0,1.0,2,0,M,public order crime,0,3472
63.0,6,2,0,F,public order crime,0,3472
19.0,32.0,0,0,M,violent crime,1,2507
80.0,1,0,0,F,violent crime,1,2507
34,22.0,0,0,F,violent crime,1,2507
27.0,1,0,0,F,property crime,0,3029
45.0,0.0,0,0,F,property crime,0,3029
56.0,1,0,0,F,property crime,0,3029
88.0,2,0,0,F,public order crime,1,3607
36,18.0,0,0,F,public order crime,1,3607
90.0,7.0,0,0,M,public order crime,1,3607
79.0,1,0,0,F,violent crime,1,2093
28.0,11.0,0,0,M,violent crime,1,2093
38,29.0,0,0,M,violent crime,1,2093
81.0,36.0,0,0,M,violent crime,1,1928
23.0,16.0,0,0,M,violent crime,1,1928
88.0,1,0,0,F,violent crime,1,1928
55,10.0,0,0,M,public order crime,1,3911
81.0,36.0,0,0,M,public order crime,1,3911
91.0,30.0,0,0,M,public order crime,1,3911
81.0,0.0,1,0,F,drug crime,0,5394
37.0,2,1,0,M,drug crime,0,5394
76.0,4.0,1,0,F,drug crime,0,5394
30,18.0,0,0,F,arrested but not charged,1,1041
61.0,34.0,0,0,F,arrested but not charged,1,1041
67.0,15.0,0,0,F,arrested but not charged,1,1041
30,38.0,0,0,M,obstruction of justice,1,5081
30,11.0,0,0,M,obstruction of justice,1,5081
84.0,1,0,0,M,obstruction of justice,1,5081
55.0,4,0,1,M,violent crime,0,1698
65.0,4,0,1,F,violent crime,0,1698
64.0,4,0,1,M,violent crime,0,1698
55.0,3.0,0,0,M,obstruction of justice,0,7096
76.0,3.0,0,0,M,obstruction of justice,0,7096
73.0,9,0,0,M,obstruction of justice,0,7096
43.0,5.0,0,0,F,weapons-related crime,0,3115
56.0,2,0,0,M,weapons-related crime,0,3115
59.0,2,0,0,F,weapons-related crime,0,3115
83.0,7.0,0,0,F,public order crime,1,3835
50,35.0,0,0,F,public order crime,1,3835
18.0,4,0,0,F,public order crime,1,3835
76.0,1.0,0,0,M,drug crime,0,5673
55.0,3.0,0,0,M,drug crime,0,5673
61.0,3.0,0,0,M,drug crime,0,5673
18.0,8.0,0,0,M,arrested but not charged,1,1382
48,18.0,0,0,F,arrested but not charged,1,1382
86.0,20.0,0,0,M,arrested but not charged,1,1382
61.0,2,0,0,F,property crime,0,2885
27.0,1.0,0,0,F,property crime,0,2885
42.0,0.0,0,0,F,property crime,0,2885
59.0,10.0,0,0,F,arrested but not charged,0,854
40.0,8,0,0,M,arrested but not charged,0,854
74.0,33.0,0,0,F,arrested but not charged,0,854
46.0,8.0,0,1,M,drug crime,1,5696
59.0,33.0,0,1,M,drug crime,1,5696
49.0,9.0,0,1,M,drug crime,1,5696
43.0,5.0,2,0,F,arrested but not charged,0,1017
72.0,29.0,2,0,F,arrested but not charged,0,1017
71.0,2,2,0,F,arrested but not charged,0,1017
45.0,31.0,0,0,F,arrested but not charged,1,1184
34.0,36.0,0,0,F,arrested but not charged,1,1184
96.0,1,0,0,F,arrested but not charged,1,1184
77.0,19,0,0,M,drug crime,0,6183
71.0,19,0,0,F,drug crime,0,6183
75.0,2.0,0,0,F,drug crime,0,6183
47.0,0,0,0,F,drug crime,0,3327
68.0,0,0,0,M,drug crime,0,3327
57.0,0,0,0,M,drug crime,0,3327
55.0,5,0,0,F,arrested but not charged,0,554
34.0,5,0,0,M,arrested but not charged,0,554
64.0,5,0,0,F,arrested but not charged,0,554
71.0,11.0,0,0,F,drug crime,0,5354
55.0,3.0,0,0,F,drug crime,0,5354
42.0,0.0,0,0,F,drug crime,0,5354
68.0,9.0,0,0,F,violent crime,1,2800
59.0,25.0,0,0,F,violent crime,1,2800
86.0,38.0,0,0,F,violent crime,1,2800
44.0,3,0,0,M,property crime,0,2987
62.0,3,0,0,F,property crime,0,2987
74.0,33.0,0,0,F,property crime,0,2987
34.0,2.0,0,0,F,violent crime,0,80
72.0,29.0,0,0,F,violent crime,0,80
59.0,5,0,0,F,violent crime,0,80
26.0,1,0,0,F,violent crime,0,1587
73.0,1,0,0,M,violent crime,0,1587
37.0,1,0,0,M,violent crime,0,1587
72.0,27.0,2,0,F,drug crime,0,5587
75.0,2.0,2,0,F,drug crime,0,5587
51.0,3,2,0,F,drug crime,0,5587
26,18.0,0,0,M,arrested but not charged,1,1418
26,22.0,0,0,F,arrested but not charged,1,1418
82.0,5.0,0,0,M,arrested but not charged,1,1418
82.0,32.0,0,0,F,fraud and financial crime,1,6987
20.0,10.0,0,0,F,fraud and financial crime,1,6987
23.0,17.0,0,0,F,fraud and financial crime,1,6987
61.0,29.0,0,0,M,public order crime,1,3610
88.0,1,0,0,F,public order crime,1,3610
31.0,16.0,0,0,M,public order crime,1,3610
18.0,1,0,0,F,public order crime,1,3921
31.0,16.0,0,0,M,public order crime,1,3921
