age,priors_count.1,juv_fel_count,juv_misd_count,c_charge_degree,offense_type,is_recid,id
38,24.0,0,0,M,public order crime,1,6590
38,16.0,0,0,M,drug crime,1,6590
19.0,1,0,11.0,M,public order crime,1,6590
43,29.0,0,0,F,arrested but not charged,1,359
43,3,19.0,0,F,arrested but not charged,1,359
26.0,6.0,0,0,F,arrested but not charged,1,359
34.0,0,0,0,F,drug crime,0,6379
48.0,0,0,0,F,drug crime,0,6379
68.0,0,0,0,M,drug crime,0,6379
45,37.0,0,5.0,F,public order crime,1,4304
29.0,30.0,0,0,F,public order crime,1,4304
23.0,1,16.0,0,F,public order crime,1,4304
36,14,0,9.0,F,obstruction of justice,0,6947
36,2.0,0,0,F,weapons-related crime,0,6947
60.0,0.0,0,0,F,weapons-related crime,0,6947
76.0,8,0,2.0,M,drug crime,0,5661
58.0,2.0,0,0,M,drug crime,0,5661
76.0,8,0,0,M,drug crime,0,5661
44,24.0,0,0,M,public order crime,1,3628
44,16.0,0,0,M,drug crime,1,3628
87.0,1,0,13.0,M,public order crime,1,3628
24.0,2,13.0,0,F,arrested but not charged,1,570
91.0,2,0,0,F,arrested but not charged,1,570
31,22.0,16.0,0,F,arrested but not charged,1,570
24,24.0,0,0,F,property crime,1,4061
24,0,14.0,1.0,F,property crime,1,4061
24,0,0,5.0,F,weapons-related crime,1,4061
59.0,4,18.0,0,F,arrested but not charged,0,368
29,0.0,0,0,M,arrested but not charged,0,368
72.0,4,16.0,0,F,arrested but not charged,0,368
77.0,11,0,9.0,F,property crime,0,4520
54,5.0,0,0,F,public order crime,0,4520
54,11,0,12.0,F,violent crime,0,4520
41,5.0,5.0,0,F,arrested but not charged,1,1036
83.0,1,0,0,F,obstruction of justice,1,1036
41,8.0,0,0,F,weapons-related crime,1,1036
24,0,18.0,0,F,violent crime,1,5189
24,13.0,0,0,F,property crime,1,5189
24,20.0,17.0,0,F,violent crime,1,5189
38.0,5,0,0.0,F,public order crime,0,4095
69.0,5,0,0,F,public order crime,0,4095
69.0,5,0,2.0,F,public order crime,0,4095
38,31.0,0,0,F,obstruction of justice,1,3171
38,14.0,0,0,M,fraud and financial crime,1,3171
38,2,2.0,0,F,drug crime,1,3171
40.0,3,0,0,F,violent crime,0,2735
77.0,3,0,9.0,F,violent crime,0,2735
58.0,2.0,0,0,F,violent crime,0,2735
27.0,2,0,8.0,M,arrested but not charged,1,1352
24,4.0,7.0,0,M,arrested but not charged,1,1352
24,36.0,0,0,F,arrested but not charged,1,1352
47.0,34.0,0,0,F,public order crime,1,3818
69,21.0,0,0,F,public order crime,1,3818
18.0,0,0,0,F,public order crime,1,3818
53.0,2,0,0,F,obstruction of justice,0,4015
95.0,2,0,7.0,F,obstruction of justice,0,4015
61.0,2,0,0,F,weapons-related crime,0,4015
51.0,2,0,0,F,drug crime,0,5915
50.0,2,7.0,0,F,drug crime,0,5915
34,0.0,0,0,F,weapons-related crime,0,5915
72.0,0,0,0,F,property crime,0,3076
30.0,0,0,0,F,arrested but not charged,0,3076
39.0,0,0,11.0,F,property crime,0,3076
71.0,11.0,0,0,F,property crime,0,2962
60.0,1,0,0,F,arrested but not charged,0,2962
41.0,1,0,0,F,fraud and financial crime,0,2962
24,0,17.0,0,F,property crime,1,5590
24,24.0,0,0,F,drug crime,1,5590
24,0,0,9.0,F,weapons-related crime,1,5590
28,32.0,0,0,F,violent crime,1,5879
49.0,35.0,0,0,F,drug crime,1,5879
28,1,17.0,5.0,F,drug crime,1,5879
29,25.0,0,0,M,violent crime,1,2079
29,6.0,2.0,0,M,violent crime,1,2079
29,28.0,0,0,M,public order crime,1,2079
23,0,9.0,0,M,public order crime,1,3415
23,3.0,5.0,0,M,public order crime,1,3415
23,0,4.0,12.0,M,public order crime,1,3415
37,35.0,0,0,M,property crime,1,4441
37,1,19.0,0,F,property crime,1,4441
37,1,19.0,0,F,obstruction of justice,1,4441
30,31.0,0,0,M,public order crime,1,3629
30,1,7.0,0,M,obstruction of justice,1,3629
18.0,1,5.0,0,M,public order crime,1,3629
67.0,0,0,0,M,violent crime,0,2288
42.0,0,0,0,M,violent crime,0,2288
82.0,0,0,0,M,obstruction of justice,0,2288
25,1,0,10.0,M,public order crime,1,2203
25,1,17.0,9.0,M,violent crime,1,2203
25,1,4.0,0,F,violent crime,1,2203
35,11.0,0,11.0,M,public order crime,1,3637
35,32.0,0,0,M,public order crime,1,3637
35,4.0,7.0,0,M,public order crime,1,3637
25,14.0,0,0,F,obstruction of justice,1,3222
25,37.0,0,0,M,property crime,1,3222
25,36.0,0,0,F,violent crime,1,3222
62.0,7,0,0,M,public order crime,0,4362
76.0,7,0,0,F,public order crime,0,4362
32,2.0,0,0,F,public order crime,0,4362
49,29.0,0,0,M,arrested but not charged,1,661
84.0,1,0,0,F,arrested but not charged,1,661
49,37.0,0,0,M,arrested but not charged,1,661
40,5,0,10.0,F,fraud and financial crime,0,5400
63.0,5,0,0,F,drug crime,0,5400
45.0,5,0,0,F,public order crime,0,5400
75.0,9,1,2.0,F,arrested but not charged,0,839
40,9,0.0,9.0,F,arrested but not charged,0,839
40,9,1,4.0,F,obstruction of justice,0,839
42,5.0,5.0,0,F,arrested but not charged,1,961
83.0,1,0,0,F,obstruction of justice,1,961
42,8.0,0,0,F,weapons-related crime,1,961
57,16.0,8.0,0,M,violent crime,1,1774
57,31.0,0,0,M,violent crime,1,1774
57,30.0,0,0,M,violent crime,1,1774
75.0,4,0,0,F,drug crime,0,6253
45.0,4,0,0,F,public order crime,0,6253
67.0,4,0,0,F,obstruction of justice,0,6253
75.0,7,0,0,F,drug crime,0,5939
54,7,0,6.0,F,violent crime,0,5939
54,1.0,7.0,0,F,drug crime,0,5939
61.0,5,0,0,M,property crime,0,3042
66.0,5,0,10.0,F,property crime,0,3042
39,5,0,10.0,F,property crime,0,3042
60,9,0,11.0,F,property crime,0,6125
60,9,0,12.0,F,violent crime,0,6125
60,9,0,12.0,F,drug crime,0,6125
26.0,6,0,0,M,arrested but not charged,1,802
34,35.0,0,0,F,drug crime,1,802
34,9.0,12.0,0,F,arrested but not charged,1,802
19.0,0,0,0,M,violent crime,1,1643
41,14.0,0,0,M,violent crime,1,1643
41,21.0,0,0,M,violent crime,1,1643
65,23.0,0,0,M,property crime,1,4882
65,38.0,0,0,F,property crime,1,4882
65,21.0,0,0,F,property crime,1,4882
59,8.0,0,0,M,weapons-related crime,1,3612
59,10.0,0,0,M,obstruction of justice,1,3612
29.0,30.0,0,0,M,public order crime,1,3612
75.0,7,0,2.0,F,property crime,0,4445
37,5.0,0,9.0,F,property crime,0,4445
37,7,0,9.0,F,obstruction of justice,0,4445
52.0,2,2.0,0,F,weapons-related crime,0,5797
72.0,2,16.0,0,F,weapons-related crime,0,5797
49.0,2,0,1.0,F,weapons-related crime,0,5797
57.0,6,0,11.0,F,arrested but not charged,0,1070
46.0,6,1.0,0,F,arrested but not charged,0,1070
60.0,6,0,1.0,F,arrested but not charged,0,1070
92.0,14.0,0,0,M,violent crime,1,1752
23,2.0,0,11.0,M,violent crime,1,1752
18.0,0,5.0,0,M,violent crime,1,1752
77.0,4,0,9.0,F,property crime,0,2945
72.0,4,16.0,0,F,property crime,0,2945
69.0,4,0,0,F,property crime,0,2945
43.0,3,0,4.0,F,obstruction of justice,0,6867
31,0.0,0,0,F,obstruction of justice,0,6867
61.0,3,1.0,0,F,obstruction of justice,0,6867
76.0,14,0,0,F,property crime,0,4531
72.0,14,0,0,F,property crime,0,4531
32,0.0,6.0,0,F,property crime,0,4531
53,0.0,0,0,F,drug crime,0,6038
71.0,9.0,0,0,F,drug crime,0,6038
53,8,0,11.0,F,violent crime,0,6038
56,14.0,0,11.0,F,drug crime,1,6063
56,4,17.0,9.0,F,drug crime,1,6063
56,35.0,11.0,0,F,drug crime,1,6063
74.0,19.0,0,0,F,violent crime,0,154
76.0,7,0,2.0,F,violent crime,0,154
66.0,7,0,4.0,F,violent crime,0,154
75.0,15,0,0,F,weapons-related crime,0,326
60.0,0.0,0,0,F,violent crime,0,326
76.0,15,0,0,F,violent crime,0,326
51,30.0,0,13.0,M,public order crime,1,5255
51,34.0,0,0,M,public order crime,1,5255
18.0,0,0,0,M,public order crime,1,5255
30,0.0,1,0,M,violent crime,0,163
72.0,5,16.0,0,F,violent crime,0,163
65.0,5,1,0,F,violent crime,0,163
31,10.0,0,0,F,violent crime,1,4172
83.0,7.0,0,0,F,violent crime,1,4172
31,1,9.0,0,M,violent crime,1,4172
92.0,0,0,0,F,fraud and financial crime,0,4517
76.0,6.0,0,0,F,fraud and financial crime,0,4517
50.0,0,7.0,0,F,fraud and financial crime,0,4517
33,10.0,0,13.0,M,drug crime,1,5723
68.0,1,9.0,0,M,drug crime,1,5723
33,1,20.0,2.0,M,drug crime,1,5723
44.0,3,0,0,M,violent crime,0,2658
30.0,3,0,0,M,arrested but not charged,0,2658
69.0,3,0,0,M,violent crime,0,2658
54,32.0,0,0,F,violent crime,1,923
81.0,3,0,0,F,fraud and financial crime,1,923
54,26.0,3.0,0,F,arrested but not charged,1,923
66.0,4,0,0,F,property crime,0,4271
59.0,4,0,0,M,violent crime,0,4271
55.0,4,0,4.0,F,violent crime,0,4271
76.0,15,0,0,M,public order crime,0,6685
60.0,0.0,0,0,M,obstruction of justice,0,6685
77.0,15,0,0,M,weapons-related crime,0,6685
23,0,14.0,0,F,obstruction of justice,1,6634
23,0,11.0,0,F,fraud and financial crime,1,6634
23,0,17.0,0,F,property crime,1,6634
40.0,3,0,0,F,property crime,0,3053
75.0,3,0,0,F,weapons-related crime,0,3053
69.0,3,0,0,M,property crime,0,3053
76.0,15,0,3,F,drug crime,0,5597
72.0,15,0,3,F,drug crime,0,5597
72.0,15,0,3,F,property crime,0,5597
23,18.0,0,1.0,F,violent crime,1,161
23,0,13.0,0,F,violent crime,1,161
23,21.0,0,0,F,drug crime,1,161
38.0,15.0,0,0,M,property crime,1,5162
54.0,27.0,0,0,M,property crime,1,5162
19.0,0,0,0,M,property crime,1,5162
52,3,13.0,0,F,public order crime,1,527
40.0,36.0,0,0,F,arrested but not charged,1,527
84.0,3,0,0,F,public order crime,1,527
58,5.0,0,0,F,drug crime,0,6337
58,7,0,8.0,F,weapons-related crime,0,6337
58,1.0,7.0,0,F,drug crime,0,6337
26,8.0,0,11.0,F,drug crime,1,3372
18.0,1,0,0,F,drug crime,1,3372
23.0,25.0,0,0,F,drug crime,1,3372
33,2.0,0,0,M,violent crime,0,1833
74.0,19.0,0,0,M,violent crime,0,1833
76.0,3.0,0,0,M,violent crime,0,1833
39,5.0,5.0,0,F,arrested but not charged,1,708
83.0,1,0,0,F,obstruction of justice,1,708
39,8.0,0,0,F,weapons-related crime,1,708
42,26.0,10.0,0,F,drug crime,1,6031
42,7.0,0,0,F,drug crime,1,6031
42,32.0,0,0,M,drug crime,1,6031
67.0,8,0,0,M,arrested but not charged,0,2726
35,10.0,0,13.0,M,violent crime,0,2726
60.0,8,0,0,M,arrested but not charged,0,2726
71.0,6,0,2.0,F,drug crime,0,6472
74.0,19.0,0,0,F,drug crime,0,6472
61.0,6,0,0,F,drug crime,0,6472
54.0,27.0,0,0,M,violent crime,1,2556
24,0,17.0,5.0,M,violent crime,1,2556
24,21.0,17.0,0,M,violent crime,1,2556
27,0.0,0,0,F,weapons-related crime,0,2949
69.0,2,0,0,F,fraud and financial crime,0,2949
67.0,2,0,0,F,obstruction of justice,0,2949
34,0,19.0,0,F,drug crime,1,6309
34,10.0,0,0,F,obstruction of justice,1,6309
34,28.0,0,3.0,F,drug crime,1,6309
73.0,33.0,0,0,F,fraud and financial crime,0,5557
70.0,4,14.0,0,F,fraud and financial crime,0,5557
61.0,4,0,0,F,weapons-related crime,0,5557
50.0,16,0,0,F,obstruction of justice,0,4492
66.0,16,0,10.0,F,obstruction of justice,0,4492
62.0,16,0,0,F,obstruction of justice,0,4492
51.0,3,0,0,F,drug crime,0,5623
40.0,3,0,0,F,property crime,0,5623
50.0,3,0,0,F,drug crime,0,5623
26,8.0,0,11.0,F,drug crime,1,5533
18.0,1,0,0,F,drug crime,1,5533
23.0,25.0,0,0,F,drug crime,1,5533
40,29.0,0,0,F,obstruction of justice,1,3658
86.0,3,0,0,F,public order crime,1,3658
38.0,15.0,0,0,F,public order crime,1,3658
39.0,2,0,11.0,F,weapons-related crime,0,3102
30,2,0,13.0,M,weapons-related crime,0,3102
30,2,0,10.0,F,violent crime,0,3102
52.0,3,2.0,0,M,public order crime,0,5216
66.0,3,0,0,M,public order crime,0,5216
50.0,3,0,4.0,M,public order crime,0,5216
33,15.0,12.0,0,F,violent crime,1,5179
33,29.0,0,0,F,obstruction of justice,1,5179
33,13.0,0,7.0,F,violent crime,1,5179
45.0,3,2,1,F,violent crime,0,2429
66.0,3,2,10.0,M,violent crime,0,2429
75.0,3,1.0,1,M,violent crime,0,2429
56,22,0,6.0,F,violent crime,0,6349
56,22,0,11.0,F,violent crime,0,6349
56,2.0,0,11.0,F,drug crime,0,6349
66.0,2,0,10.0,M,violent crime,0,2336
58.0,2,0,0,F,violent crime,0,2336
75.0,2,0,2.0,M,violent crime,0,2336
74.0,2,0,0,F,public order crime,0,4096
74.0,19.0,0,0,F,public order crime,0,4096
40.0,2,0,0,F,property crime,0,4096
25.0,2,0,2.0,F,public order crime,1,5124
45,29.0,0,0,F,drug crime,1,5124
45,26.0,0,0,F,public order crime,1,5124
90.0,1,0,0,F,drug crime,1,2979
27,37.0,0,0,M,property crime,1,2979
27,36.0,0,0,F,violent crime,1,2979
37,32.0,0,0,F,fraud and financial crime,1,4507
37,22.0,0,0,F,drug crime,1,4507
37,4.0,6.0,0,F,fraud and financial crime,1,4507
59.0,2,0,0,F,public order crime,0,6010
73.0,2,0,0,F,drug crime,0,6010
57.0,2,0,11.0,F,drug crime,0,6010
75.0,8,0,2.0,M,violent crime,0,2426
28,1.0,0,0,M,violent crime,0,2426
60.0,0.0,0,0,M,violent crime,0,2426
56,14.0,0,11.0,M,public order crime,1,3636
56,12.0,0,0,M,public order crime,1,3636
56,35.0,0,0,M,public order crime,1,3636
29,8.0,0,12.0,M,violent crime,1,2248
29,1,19.0,0,M,violent crime,1,2248
29,17.0,0,0,M,property crime,1,2248
43,11.0,0,11.0,F,public order crime,1,3793
91.0,26.0,0,0,F,public order crime,1,3793
43,9.0,0,0,M,public order crime,1,3793
29,15.0,0,1.0,M,public order crime,1,3941
29,16.0,0,12.0,M,public order crime,1,3941
29,0,6.0,6.0,M,public order crime,1,3941
28,32.0,0,0,F,violent crime,1,6421
49.0,35.0,0,0,F,drug crime,1,6421
28,1,17.0,5.0,F,drug crime,1,6421
76.0,13,0,2,F,property crime,0,4606
72.0,13,0,2,F,property crime,0,4606
58.0,2.0,0,2,F,property crime,0,4606
28,28.0,8.0,0,M,public order crime,1,3437
28,10.0,0,0,M,obstruction of justice,1,3437
28,21.0,0,0,M,public order crime,1,3437
50,34.0,0,0,M,weapons-related crime,1,5768
50,25.0,0,7.0,F,weapons-related crime,1,5768
23.0,1,0,0,F,weapons-related crime,1,5768
29,12.0,0,0,F,fraud and financial crime,1,6759
29,16.0,0,0,F,drug crime,1,6759
29,15.0,0,1.0,F,fraud and financial crime,1,6759
51.0,2,0,0,M,violent crime,0,1696
29,2,0,11.0,F,violent crime,0,1696
47.0,2,0,0,M,fraud and financial crime,0,1696
47.0,5,0,0,F,violent crime,0,5193
35,5,17.0,5.0,F,violent crime,0,5193
35,5,16.0,4.0,F,violent crime,0,5193
38,1,19.0,0,F,drug crime,1,5848
38,25.0,15.0,0,F,drug crime,1,5848
38,35.0,0,0,M,drug crime,1,5848
26,8.0,0,11.0,F,drug crime,1,5347
18.0,1,0,0,F,drug crime,1,5347
23.0,25.0,0,0,F,drug crime,1,5347
25,0,0,4.0,M,weapons-related crime,1,7115
25,36.0,3.0,0,M,obstruction of justice,1,7115
25,29.0,0,0,M,drug crime,1,7115
23,1,0,13.0,M,property crime,0,4982
58.0,1,0,0,F,property crime,0,4982
23,1,0,0,F,violent crime,0,4982
28,21.0,0,0,F,arrested but not charged,1,388
79.0,1,0,0,F,property crime,1,388
58.0,18.0,0,0,F,arrested but not charged,1,388
19.0,0,0,0,F,violent crime,1,278
49.0,35.0,0,0,F,violent crime,1,278
41,0,18.0,0,F,weapons-related crime,1,278
74.0,2,1,0,M,property crime,0,3248
36,2,1,6.0,M,drug crime,0,3248
36,2,1,9.0,M,property crime,0,3248
29,15.0,0,0,F,property crime,1,4915
91.0,26.0,0,0,F,property crime,1,4915
29,29.0,0,0,F,obstruction of justice,1,4915
52.0,3,2.0,0,M,public order crime,0,3398
66.0,3,0,0,M,public order crime,0,3398
50.0,3,0,4.0,M,public order crime,0,3398
44,24.0,0,0,M,public order crime,1,3533
44,16.0,0,0,M,drug crime,1,3533
87.0,1,0,13.0,M,public order crime,1,3533
36.0,2,0,0,M,public order crime,0,3525
58.0,2,0,0,M,fraud and financial crime,0,3525
65.0,2,0,0,F,public order crime,0,3525
35,29.0,0,0,F,arrested but not charged,1,524
35,2,15.0,0,F,violent crime,1,524
35,37.0,0,0,M,arrested but not charged,1,524
50,15,0,5.0,M,arrested but not charged,0,2538
72.0,28.0,0,0,M,violent crime,0,2538
50,15,12.0,6.0,M,violent crime,0,2538
38,37.0,0,5.0,F,obstruction of justice,1,6612
38,1,15.0,0,F,property crime,1,6612
38,1,18.0,0,F,drug crime,1,6612
61,16.0,0,12.0,F,violent crime,0,4276
61,13.0,0,7.0,F,violent crime,0,4276
43.0,12,0,4.0,F,violent crime,0,4276
36,1,18.0,0,M,violent crime,1,2545
36,33.0,0,11.0,M,violent crime,1,2545
36,1,17.0,0,M,fraud and financial crime,1,2545
32,15.0,0,1.0,M,public order crime,1,5258
32,16.0,0,12.0,M,public order crime,1,5258
32,34.0,0,8.0,M,public order crime,1,5258
67.0,0,0,0,M,violent crime,0,2154
42.0,0,0,0,M,violent crime,0,2154
82.0,0,0,0,M,obstruction of justice,0,2154
53,30.0,0,13.0,M,violent crime,1,1905
19.0,0,0,0,M,violent crime,1,1905
53,21.0,0,0,M,violent crime,1,1905
65.0,1,0,1,F,property crime,0,2852
67.0,1,0,1,F,arrested but not charged,0,2852
34.0,1,0,1,F,obstruction of justice,0,2852
38,0.0,0,0,M,violent crime,0,2766
77.0,20,0,9.0,F,violent crime,0,2766
76.0,20,0,0,F,public order crime,0,2766
24,19.0,11.0,0,F,drug crime,1,5930
24,1,0,0,F,fraud and financial crime,1,5930
40.0,1,8.0,0,F,drug crime,1,5930
73.0,8,0,1,F,fraud and financial crime,0,4098
76.0,8,0,1,F,fraud and financial crime,0,4098
71.0,8,0,2.0,F,fraud and financial crime,0,4098
26,21.0,0,0,M,drug crime,1,4035
22.0,0,0,0,M,fraud and financial crime,1,4035
26,19.0,9.0,0,M,violent crime,1,4035
60.0,11,0,0,F,arrested but not charged,0,5516
58.0,2.0,0,0,F,drug crime,0,5516
76.0,11,0,0,F,drug crime,0,5516
30,25.0,0,0,M,violent crime,1,2053
30,4.0,6.0,0,M,violent crime,1,2053
30,28.0,0,0,M,public order crime,1,2053
23,1,0,13.0,M,property crime,0,4586
58.0,1,0,0,F,property crime,0,4586
23,1,0,0,F,violent crime,0,4586
75.0,13,0,2.0,F,public order crime,0,3833
77.0,13,0,9.0,F,public order crime,0,3833
35,2.0,0,11.0,F,public order crime,0,3833
67.0,0,0,0,M,violent crime,0,2229
42.0,0,0,0,M,violent crime,0,2229
82.0,0,0,0,M,obstruction of justice,0,2229
56,14.0,0,11.0,M,public order crime,1,3644
56,12.0,0,0,M,public order crime,1,3644
56,35.0,0,0,M,public order crime,1,3644
41,8,0,10.0,M,violent crime,0,4185
41,8,0,4.0,M,violent crime,0,4185
43.0,8,0,4.0,F,violent crime,0,4185
60.0,2,1,0,F,fraud and financial crime,0,7045
39.0,2,0.0,0,F,fraud and financial crime,0,7045
74.0,2,1,0,F,fraud and financial crime,0,7045
69.0,5,0,0,M,arrested but not charged,0,1432
67.0,5,0,0,M,property crime,0,1432
36.0,5,0,0,F,arrested but not charged,0,1432
27,1,0,10.0,M,public order crime,1,1806
27,1,17.0,9.0,M,violent crime,1,1806
27,1,4.0,0,F,violent crime,1,1806
74.0,2,0,0,F,public order crime,0,6959
74.0,19.0,0,0,F,public order crime,0,6959
40.0,2,0,0,F,property crime,0,6959
46,26.0,10.0,0,F,drug crime,1,6005
46,7.0,0,0,F,drug crime,1,6005
46,32.0,0,0,M,drug crime,1,6005
28,0.0,6.0,0,F,property crime,0,4820
67.0,3,0,6.0,F,property crime,0,4820
28,3,0,4.0,F,obstruction of justice,0,4820
69.0,32.0,0,0,M,public order crime,1,3468
37,29.0,0,0,M,drug crime,1,3468
37,20.0,17.0,0,M,public order crime,1,3468
65.0,1,0,0,F,fraud and financial crime,0,5653
60.0,1,0,1.0,F,drug crime,0,5653
72.0,1,16.0,0,F,drug crime,0,5653
55,21.0,17.0,0,F,violent crime,1,339
67.0,18.0,0,0,F,violent crime,1,339
55,34.0,0,10.0,F,violent crime,1,339
35,12.0,0,0,F,violent crime,1,1931
35,23.0,0,0,M,violent crime,1,1931
35,18.0,0,0,M,public order crime,1,1931
43,23.0,0,0,M,property crime,1,4921
43,27.0,0,0,F,arrested but not charged,1,4921
43,19.0,0,0,F,property crime,1,4921
24,31.0,0,5.0,M,violent crime,1,2544
93.0,1,0,4.0,M,violent crime,1,2544
47.0,34.0,0,0,M,violent crime,1,2544
31,0.0,0,0,M,public order crime,0,3778
76.0,6.0,0,0,F,public order crime,0,3778
70.0,8,0,0,F,public order crime,0,3778
23,0.0,0,0,M,obstruction of justice,0,6664
76.0,5,0,2.0,M,obstruction of justice,0,6664
49.0,5,0,0,M,weapons-related crime,0,6664
22.0,1,16.0,0,F,arrested but not charged,1,733
78.0,1,0,2.0,F,arrested but not charged,1,733
27,29.0,0,0,F,public order crime,1,733
28,21.0,0,0,F,arrested but not charged,1,485
79.0,1,0,0,F,property crime,1,485
58.0,18.0,0,0,F,arrested but not charged,1,485
59,8.0,0,0,M,weapons-related crime,1,3929
59,10.0,0,0,M,obstruction of justice,1,3929
29.0,30.0,0,0,M,public order crime,1,3929
62.0,1,0,0,F,violent crime,0,5178
45.0,1,0,0,F,violent crime,0,5178
31.0,1,0,0,F,violent crime,0,5178
90.0,1,0,0,F,drug crime,1,4885
24,22.0,0,3.0,F,property crime,1,4885
24,36.0,0,0,F,violent crime,1,4885
43.0,5,1,1,F,violent crime,0,128
58.0,5,1,1,F,fraud and financial crime,0,128
40.0,5,1,1,F,arrested but not charged,0,128
39.0,2,0,11.0,M,violent crime,0,4028
39.0,2,0,0,M,violent crime,0,4028
41.0,2,0,0,M,violent crime,0,4028
56,6,0,4.0,M,drug crime,0,6304
72.0,28.0,0,0,F,drug crime,0,6304
56,5.0,0,9.0,F,drug crime,0,6304
61,20.0,0,0,M,public order crime,1,3946
92.0,1,0,0,M,public order crime,1,3946
61,30.0,0,0,M,public order crime,1,3946
46,17,0,0,F,obstruction of justice,0,457
72.0,28.0,0,0,F,arrested but not charged,0,457
77.0,17,0,0,M,arrested but not charged,0,457
29,15.0,0,1.0,M,public order crime,1,3416
29,16.0,0,12.0,M,public order crime,1,3416
29,0,6.0,6.0,M,public order crime,1,3416
75.0,6,2,2.0,M,public order crime,0,3472
71.0,6,2,2.0,M,public order crime,0,3472
72.0,23.0,2,0,M,public order crime,0,3472
34,23.0,0,0,F,violent crime,1,2507
34,31.0,0,0,F,violent crime,1,2507
91.0,26.0,0,0,M,violent crime,1,2507
71.0,11.0,0,0,F,property crime,0,3029
60.0,1,0,0,F,arrested but not charged,0,3029
41.0,1,0,0,F,fraud and financial crime,0,3029
36,2,12.0,0,M,fraud and financial crime,1,3607
36,17.0,0,0,M,property crime,1,3607
36,13.0,0,11.0,M,public order crime,1,3607
38,1,9.0,2.0,M,violent crime,1,2093
38,16.0,0,0,M,drug crime,1,2093
81.0,1,0,0,M,property crime,1,2093
28,10.0,0,0,M,violent crime,1,1928
28,3.0,5.0,0,M,violent crime,1,1928
26.0,6.0,0,0,M,violent crime,1,1928
55,8.0,0,0,M,weapons-related crime,1,3911
55,10.0,0,0,M,obstruction of justice,1,3911
18.0,0,0,12.0,M,public order crime,1,3911
58.0,2,1,0,F,fraud and financial crime,0,5394
74.0,2,1,0,F,drug crime,0,5394
57.0,2,1,11.0,F,drug crime,0,5394
30,32.0,0,0,F,arrested but not charged,1,1041
30,30.0,0,0,F,arrested but not charged,1,1041
30,8.0,0,0,F,weapons-related crime,1,1041
30,15.0,0,10.0,F,obstruction of justice,1,5081
90.0,1,0,0,M,obstruction of justice,1,5081
24.0,1,13.0,0,F,obstruction of justice,1,5081
65.0,4,0,1,F,violent crime,0,1698
77.0,4,0,9.0,M,violent crime,0,1698
69.0,4,0,2.0,M,violent crime,0,1698
75.0,9,0,2.0,M,obstruction of justice,0,7096
77.0,9,0,0,M,obstruction of justice,0,7096
71.0,9,0,2.0,M,obstruction of justice,0,7096
60.0,2,7.0,0,F,weapons-related crime,0,3115
69.0,2,0,0,F,fraud and financial crime,0,3115
23,2,0,4.0,F,obstruction of justice,0,3115
94.0,4,0,6.0,F,public order crime,1,3835
22.0,4,16.0,0,F,public order crime,1,3835
50,38.0,0,0,M,public order crime,1,3835
76.0,13,0,0,M,drug crime,0,5673
72.0,13,0,0,M,drug crime,0,5673
58.0,2.0,0,0,M,drug crime,0,5673
48,35.0,0,0,M,drug crime,1,1382
79.0,2,0,0,M,fraud and financial crime,1,1382
48,2,17.0,0,M,fraud and financial crime,1,1382
74.0,19.0,0,0,F,property crime,0,2885
68.0,2,0,0,M,property crime,0,2885
23,2,0,4.0,F,obstruction of justice,0,2885
52,8,0,7.0,M,arrested but not charged,0,854
52,8,3.0,0,M,arrested but not charged,0,854
43.0,8,0,4.0,F,arrested but not charged,0,854
31,5.0,0,13.0,M,drug crime,1,5696
31,22.0,0,1,M,arrested but not charged,1,5696
89.0,1,0,1,M,obstruction of justice,1,5696
53.0,2,7.0,0,F,arrested but not charged,0,1017
47.0,2,2,0,F,fraud and financial crime,0,1017
40.0,2,8.0,0,F,arrested but not charged,0,1017
26,1,15.0,0,F,drug crime,1,1184
26,1,12.0,0,F,public order crime,1,1184
26,1,3.0,8.0,F,arrested but not charged,1,1184
47,2.0,0,2.0,F,drug crime,0,6183
76.0,19,0,0,F,public order crime,0,6183
47,2.0,0,11.0,F,drug crime,0,6183
34.0,0,0,0,F,drug crime,0,3327
48.0,0,0,0,F,drug crime,0,3327
68.0,0,0,0,M,drug crime,0,3327
69.0,5,0,2.0,F,arrested but not charged,0,554
67.0,5,0,6.0,F,arrested but not charged,0,554
55.0,5,0,4.0,F,arrested but not charged,0,554
76.0,14,0,0,F,drug crime,0,5354
72.0,14,0,0,F,drug crime,0,5354
73.0,33.0,0,0,F,drug crime,0,5354
47,30.0,0,13.0,F,violent crime,1,2800
47,22.0,0,0,F,arrested but not charged,1,2800
47,5.0,7.0,0,F,violent crime,1,2800
64.0,3,0,0,F,property crime,0,2987
59.0,3,0,0,M,property crime,0,2987
71.0,3,2.0,0,F,property crime,0,2987
70.0,5,0,0,M,violent crime,0,80
51.0,5,0,0,F,violent crime,0,80
57.0,5,0,11.0,F,violent crime,0,80
30.0,1,0,0,F,violent crime,0,1587
29.0,1,0,0,M,violent crime,0,1587
61.0,1,0,0,M,violent crime,0,1587
66.0,3,2,10.0,F,drug crime,0,5587
71.0,9.0,2,0,F,drug crime,0,5587
23,0.0,2,0,F,drug crime,0,5587
26,15.0,12.0,0,M,arrested but not charged,1,1418
26,7.0,0,4.0,M,arrested but not charged,1,1418
18.0,0,0,0,M,arrested but not charged,1,1418
26,18.0,0,1.0,F,fraud and financial crime,1,6987
